prolificPID,recID,questionNumber,response,created_at
6112c691afb389bfa5af502c,3,2,3,2023-06-14T14:37:31Z
6112c691afb389bfa5af502c,3,3,2,2023-06-14T14:37:31Z
6112c691afb389bfa5af502c,3,4,3,2023-06-14T14:37:31Z
6112c691afb389bfa5af502c,3,5,4,2023-06-14T14:37:31Z
6112c691afb389bfa5af502c,4,1,true,2023-06-14T14:37:31Z
6112c691afb389bfa5af502c,4,2,5,2023-06-14T14:37:31Z
6112c691afb389bfa5af502c,4,3,4,2023-06-14T14:37:31Z
6112c691afb389bfa5af502c,4,4,3,2023-06-14T14:37:31Z
6112c691afb389bfa5af502c,4,5,4,2023-06-14T14:37:31Z
6112c691afb389bfa5af502c,5,1,true,2023-06-14T14:37:31Z
6112c691afb389bfa5af502c,5,2,3,2023-06-14T14:37:31Z
6112c691afb389bfa5af502c,5,3,4,2023-06-14T14:37:31Z
6112c691afb389bfa5af502c,5,4,5,2023-06-14T14:37:31Z
6112c691afb389bfa5af502c,5,5,4,2023-06-14T14:37:31Z
6175558c4e6bef1212f45811,0,1,true,2023-06-14T14:37:46Z
6175558c4e6bef1212f45811,0,2,4,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,0,1,true,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,0,3,4,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,0,2,5,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,0,4,4,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,0,3,4,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,0,5,4,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,0,4,4,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,1,1,true,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,0,5,4,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,1,2,5,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,1,1,true,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,1,3,5,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,1,2,3,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,1,4,4,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,1,3,4,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,1,5,5,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,1,4,4,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,2,1,false,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,1,5,4,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,2,2,2,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,2,1,true,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,2,3,4,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,2,2,4,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,2,3,4,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,2,4,4,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,2,4,2,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,2,5,4,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,2,5,3,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,3,1,true,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,3,1,false,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,3,2,4,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,3,3,4,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,3,2,2,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,3,4,4,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,3,3,4,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,3,5,4,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,3,4,2,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,4,1,true,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,4,2,4,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,4,3,5,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,4,4,5,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,4,5,5,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,5,1,true,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,3,5,2,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,5,2,2,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,4,1,true,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,5,3,3,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,4,2,1,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,5,4,3,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,4,3,4,2023-06-14T14:37:51Z
5f7a155c6c029a66173d02b8,5,5,3,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,4,4,4,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,4,5,4,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,5,1,true,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,5,2,4,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,5,3,5,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,5,4,5,2023-06-14T14:37:51Z
6175558c4e6bef1212f45811,5,5,4,2023-06-14T14:37:51Z
610998862cd55208600bbf79,0,1,true,2023-06-14T14:38:01Z
610998862cd55208600bbf79,0,2,3,2023-06-14T14:38:05Z
610998862cd55208600bbf79,0,3,4,2023-06-14T14:38:06Z
610998862cd55208600bbf79,0,4,3,2023-06-14T14:38:06Z
610998862cd55208600bbf79,0,5,3,2023-06-14T14:38:06Z
610998862cd55208600bbf79,1,1,false,2023-06-14T14:38:06Z
610998862cd55208600bbf79,1,2,2,2023-06-14T14:38:06Z
610998862cd55208600bbf79,1,3,4,2023-06-14T14:38:06Z
610998862cd55208600bbf79,1,4,3,2023-06-14T14:38:06Z
610998862cd55208600bbf79,1,5,4,2023-06-14T14:38:06Z
610998862cd55208600bbf79,2,1,true,2023-06-14T14:38:06Z
610998862cd55208600bbf79,2,2,4,2023-06-14T14:38:06Z
610998862cd55208600bbf79,2,3,2,2023-06-14T14:38:06Z
610998862cd55208600bbf79,2,4,2,2023-06-14T14:38:06Z
610998862cd55208600bbf79,2,5,1,2023-06-14T14:38:06Z
610998862cd55208600bbf79,3,1,true,2023-06-14T14:38:06Z
610998862cd55208600bbf79,3,2,4,2023-06-14T14:38:06Z
610998862cd55208600bbf79,3,3,4,2023-06-14T14:38:06Z
610998862cd55208600bbf79,3,4,4,2023-06-14T14:38:06Z
610998862cd55208600bbf79,3,5,4,2023-06-14T14:38:06Z
610998862cd55208600bbf79,4,1,false,2023-06-14T14:38:06Z
610998862cd55208600bbf79,4,2,1,2023-06-14T14:38:07Z
610998862cd55208600bbf79,4,3,4,2023-06-14T14:38:07Z
610998862cd55208600bbf79,4,4,4,2023-06-14T14:38:07Z
610998862cd55208600bbf79,4,5,4,2023-06-14T14:38:07Z
610998862cd55208600bbf79,5,1,false,2023-06-14T14:38:07Z
610998862cd55208600bbf79,5,2,2,2023-06-14T14:38:07Z
610998862cd55208600bbf79,5,3,2,2023-06-14T14:38:07Z
610998862cd55208600bbf79,5,4,2,2023-06-14T14:38:07Z
610998862cd55208600bbf79,5,5,2,2023-06-14T14:38:07Z
60d22f0c3f3c7c4e308f80b3,0,1,true,2023-06-14T14:41:37Z
60d22f0c3f3c7c4e308f80b3,0,2,5,2023-06-14T14:41:45Z
60d22f0c3f3c7c4e308f80b3,0,3,5,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,0,4,4,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,0,5,5,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,1,1,true,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,1,2,1,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,1,3,4,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,1,4,1,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,1,5,4,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,2,1,true,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,2,2,2,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,2,3,4,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,2,4,2,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,2,5,4,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,3,1,true,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,3,2,5,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,3,3,4,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,3,4,5,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,3,5,5,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,4,1,false,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,4,2,4,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,4,3,4,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,4,4,3,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,4,5,4,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,5,1,true,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,5,2,5,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,5,3,5,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,5,4,5,2023-06-14T14:41:48Z
60d22f0c3f3c7c4e308f80b3,5,5,5,2023-06-14T14:41:48Z
61140c5d473d2bf05a58d3ed,0,1,false,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,0,2,5,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,0,3,4,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,0,4,4,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,0,5,5,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,1,1,true,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,1,2,3,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,1,3,4,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,1,4,2,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,1,5,5,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,2,1,true,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,2,2,5,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,2,3,5,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,2,4,5,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,2,5,5,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,3,1,true,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,3,2,5,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,3,3,5,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,3,4,5,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,3,5,5,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,4,1,true,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,4,2,4,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,4,3,1,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,4,4,1,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,4,5,2,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,5,1,true,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,5,2,4,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,5,3,4,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,5,4,5,2023-06-14T14:42:13Z
61140c5d473d2bf05a58d3ed,5,5,5,2023-06-14T14:42:13Z
5e39779a3b965917f3f377d0,0,1,true,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,0,2,4,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,0,3,4,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,0,4,3,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,0,5,4,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,1,1,true,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,1,2,3,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,1,3,4,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,1,4,5,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,1,5,4,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,2,1,true,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,2,2,4,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,2,3,4,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,2,4,4,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,2,5,4,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,3,1,true,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,3,2,2,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,3,3,4,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,3,4,4,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,3,5,4,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,4,1,true,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,4,2,3,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,4,3,5,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,4,4,4,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,4,5,4,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,5,1,true,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,5,2,3,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,5,3,5,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,5,4,4,2023-06-14T14:42:16Z
5e39779a3b965917f3f377d0,5,5,4,2023-06-14T14:42:16Z
60bc1812a1fac5ed1b9e3689,0,1,true,2023-06-14T14:42:41Z
60bc1812a1fac5ed1b9e3689,0,2,5,2023-06-14T14:43:27Z
60bc1812a1fac5ed1b9e3689,0,3,4,2023-06-14T14:43:28Z
60bc1812a1fac5ed1b9e3689,0,4,4,2023-06-14T14:43:28Z
60bc1812a1fac5ed1b9e3689,0,5,4,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,1,1,true,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,1,2,5,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,1,3,4,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,1,4,4,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,1,5,5,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,2,1,false,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,2,2,4,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,2,3,5,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,2,4,5,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,2,5,5,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,3,1,true,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,3,2,3,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,3,3,3,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,3,4,4,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,3,5,3,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,4,1,true,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,4,2,2,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,4,3,2,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,4,4,2,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,4,5,2,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,5,1,true,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,5,2,2,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,5,3,2,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,5,4,2,2023-06-14T14:43:29Z
60bc1812a1fac5ed1b9e3689,5,5,2,2023-06-14T14:43:29Z
5e73746e686c0c2c978392e1,0,1,true,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,0,2,4,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,0,3,4,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,0,4,4,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,0,5,4,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,1,1,true,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,1,2,4,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,1,3,4,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,1,4,4,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,1,5,4,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,2,1,false,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,2,2,3,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,2,3,3,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,2,4,3,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,2,5,3,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,3,1,true,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,3,2,4,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,3,3,4,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,3,4,4,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,3,5,4,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,4,1,true,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,4,2,4,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,4,3,4,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,4,4,4,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,4,5,4,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,5,1,false,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,5,2,2,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,5,3,5,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,5,4,5,2023-06-14T14:46:00Z
5e73746e686c0c2c978392e1,5,5,5,2023-06-14T14:46:00Z
5f8568d460bd670009af15a2,0,1,true,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,0,2,4,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,0,3,4,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,0,4,4,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,0,5,4,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,1,1,true,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,1,2,5,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,1,3,5,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,1,4,5,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,1,5,5,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,2,1,true,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,2,2,3,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,2,3,3,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,2,4,3,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,2,5,3,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,3,1,true,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,3,2,4,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,3,3,4,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,3,4,4,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,3,5,4,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,4,1,false,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,4,2,3,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,4,3,4,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,4,4,4,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,4,5,4,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,5,1,true,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,5,2,4,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,5,3,5,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,5,4,5,2023-06-14T14:54:49Z
5f8568d460bd670009af15a2,5,5,5,2023-06-14T14:54:49Z
5e7f2dbd2b1f09000aaa2449,0,1,true,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,0,2,5,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,0,3,4,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,0,4,4,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,0,5,4,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,1,1,true,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,1,2,4,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,1,3,4,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,1,4,4,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,1,5,4,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,2,1,true,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,2,2,5,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,2,3,5,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,2,4,5,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,2,5,5,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,3,1,true,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,3,2,4,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,3,3,4,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,3,4,4,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,3,5,4,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,4,1,true,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,4,2,2,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,4,3,4,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,4,4,4,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,4,5,4,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,5,1,true,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,5,2,2,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,5,3,4,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,5,4,4,2023-06-14T15:02:13Z
5e7f2dbd2b1f09000aaa2449,5,5,4,2023-06-14T15:02:13Z
6310baec544dd9092053f5dc,0,1,true,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,0,2,4,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,0,3,3,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,0,4,4,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,0,5,4,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,1,1,false,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,1,2,4,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,1,3,3,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,1,4,3,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,1,5,4,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,2,1,false,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,2,2,3,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,2,3,3,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,2,4,3,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,2,5,2,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,3,1,true,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,3,2,4,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,3,3,4,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,3,4,4,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,3,5,4,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,4,1,true,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,4,2,4,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,4,3,3,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,4,4,3,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,4,5,4,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,5,1,true,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,5,2,3,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,5,3,3,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,5,4,3,2023-06-14T15:03:19Z
6310baec544dd9092053f5dc,5,5,3,2023-06-14T15:03:19Z
61068e53a1ecfcf4d50b9219,0,1,true,2023-06-14T15:04:48Z
61068e53a1ecfcf4d50b9219,0,2,5,2023-06-14T15:04:48Z
61068e53a1ecfcf4d50b9219,0,3,4,2023-06-14T15:04:48Z
61068e53a1ecfcf4d50b9219,0,4,5,2023-06-14T15:04:48Z
61068e53a1ecfcf4d50b9219,0,5,4,2023-06-14T15:04:48Z
61068e53a1ecfcf4d50b9219,1,1,true,2023-06-14T15:04:48Z
61068e53a1ecfcf4d50b9219,1,2,3,2023-06-14T15:04:48Z
61068e53a1ecfcf4d50b9219,1,3,4,2023-06-14T15:04:48Z
61068e53a1ecfcf4d50b9219,1,4,4,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,1,5,4,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,2,1,true,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,2,2,5,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,2,3,5,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,2,4,5,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,2,5,5,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,3,1,true,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,3,2,5,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,3,3,5,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,3,4,4,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,3,5,5,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,4,1,true,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,4,2,2,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,4,3,4,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,4,4,4,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,4,5,4,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,5,1,false,2023-06-14T15:04:49Z
